tanggal,text,likes,replies,quotes,retweets,searchQuery,timestamp,user_location,text_lower,stopwords,norm_content,stem_content,filtering
11/22/2023,"Prabowo sadar bahwa Indonesia memiliki daya pikat yang memungkinkan kekuatan asing ingin menguasainya. Untuk itu Prabowo selalu dengan tegas menyatakan bahwa Indonesia harus berdikari.

Prabowo adalah jawaban untuk masa depan Indonesia.

#prabowo #dekade08",5,1,0,1,#prabowo,2023-11-22T05:53:00.000Z,"DKI Jakarta, Indonesia","prabowo sadar bahwa indonesia memiliki daya pikat yang memungkinkan kekuatan asing ingin menguasainya. untuk itu prabowo selalu dengan tegas menyatakan bahwa indonesia harus berdikari.

prabowo adalah jawaban untuk masa depan indonesia.

#prabowo #dekade08",prabowo sadar indonesia memiliki daya pikat kekuatan asing menguasainya. prabowo indonesia berdikari. prabowo indonesia. #prabowo #dekade08,prabowo sadar indonesia memiliki daya pikat kekuatan asing menguasainya. prabowo indonesia berdikari. prabowo indonesia. #prabowo #dekade08,prabowo sadar indonesia milik daya pikat kuat asing kuasa prabowo indonesia berdikari prabowo indonesia prabowo dekade08,prabowo sadar indonesia milik daya pikat kuat asing kuasa prabowo indonesia berdikari prabowo indonesia prabowo dekade
11/22/2023,ada 300 komitmen investasi asing di IKN Presiden Jokowi prioritaskan dalam negeri #IndonesiaMaju #jokowi,0,0,0,0,#indonesiamaju,2023-11-22T05:48:00.000Z,,ada 300 komitmen investasi asing di ikn presiden jokowi prioritaskan dalam negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi,komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi
11/22/2023,ada 300 komitmen investasi asing di IKN Presiden Jokowi prioritaskan dalam negeri #IndonesiaMaju #jokowi,0,0,0,0,#indonesiamaju,2023-11-22T05:48:00.000Z,,ada 300 komitmen investasi asing di ikn presiden jokowi prioritaskan dalam negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi,komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi
11/22/2023,Pemerintah telah berhasil dengan kebijakan yang dibuat untuk memajukan indonesia #PembangunanUntukRakyat #IndonesiaMaju,0,1,0,0,#indonesiamaju,2023-11-22T06:14:00.000Z,indonesia,pemerintah telah berhasil dengan kebijakan yang dibuat untuk memajukan indonesia #pembangunanuntukrakyat #indonesiamaju,pemerintah berhasil kebijakan memajukan indonesia #pembangunanuntukrakyat #indonesiamaju,pemerintah berhasil kebijakan memajukan indonesia #pembangunanuntukrakyat #indonesiamaju,perintah hasil bijak maju indonesia pembangunanuntukrakyat indonesiamaju,perintah hasil bijak maju indonesia pembangunanuntukrakyat indonesiamaju
11/22/2023,ada 300 komitmen investasi asing di IKN Presiden Jokowi prioritaskan dalam negeri #IndonesiaMaju #jokowi,0,0,0,0,#indonesiamaju,2023-11-22T05:49:00.000Z,Home_is_where_da_heart_is,ada 300 komitmen investasi asing di ikn presiden jokowi prioritaskan dalam negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi,komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi
11/22/2023,ada 300 komitmen investasi asing di IKN Presiden Jokowi prioritaskan dalam negeri #IndonesiaMaju #jokowi,0,0,0,0,#indonesiamaju,2023-11-22T05:50:00.000Z,TENGGARONG,ada 300 komitmen investasi asing di ikn presiden jokowi prioritaskan dalam negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi,komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi
11/22/2023,"Tingkat ketertarikan dan minat investor asing terhadap proyek IKN Nusantara masih tinggi.

#IKNNusantara #IKN #PembangunanIndonesia #IndonesiaMaju",0,0,0,0,#indonesiamaju,2023-11-22T05:44:00.000Z,,"tingkat ketertarikan dan minat investor asing terhadap proyek ikn nusantara masih tinggi.

#iknnusantara #ikn #pembangunanindonesia #indonesiamaju",tingkat ketertarikan minat investor asing proyek ikn nusantara tinggi. #iknnusantara #ikn #pembangunanindonesia #indonesiamaju,tingkat ketertarikan minat investor asing proyek ikn nusantara tinggi. #iknnusantara #ikn #pembangunanindonesia #indonesiamaju,tingkat tari minat investor asing proyek ikn nusantara tinggi iknnusantara ikn pembangunanindonesia indonesiamaju,tingkat tari minat investor asing proyek ikn nusantara tinggi iknnusantara ikn pembangunanindonesia indonesiamaju
11/22/2023,ada 300 komitmen investasi asing di IKN Presiden Jokowi prioritaskan dalam negeri #IndonesiaMaju #jokowi,0,0,0,0,#indonesiamaju,2023-11-22T05:44:00.000Z,TENGGARONG,ada 300 komitmen investasi asing di ikn presiden jokowi prioritaskan dalam negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi,komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi
11/22/2023,ada 300 komitmen investasi asing di IKN Presiden Jokowi prioritaskan dalam negeri #IndonesiaMaju #jokowi,0,0,0,0,#indonesiamaju,2023-11-22T05:44:00.000Z,TENGGARONG,ada 300 komitmen investasi asing di ikn presiden jokowi prioritaskan dalam negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi,komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi
11/22/2023,"Tingkat ketertarikan dan minat investor asing terhadap proyek IKN Nusantara masih tinggi.

#IKNNusantara #IKN #PembangunanIndonesia #IndonesiaMaju",0,0,0,0,#indonesiamaju,2023-11-22T05:44:00.000Z,,"tingkat ketertarikan dan minat investor asing terhadap proyek ikn nusantara masih tinggi.

#iknnusantara #ikn #pembangunanindonesia #indonesiamaju",tingkat ketertarikan minat investor asing proyek ikn nusantara tinggi. #iknnusantara #ikn #pembangunanindonesia #indonesiamaju,tingkat ketertarikan minat investor asing proyek ikn nusantara tinggi. #iknnusantara #ikn #pembangunanindonesia #indonesiamaju,tingkat tari minat investor asing proyek ikn nusantara tinggi iknnusantara ikn pembangunanindonesia indonesiamaju,tingkat tari minat investor asing proyek ikn nusantara tinggi iknnusantara ikn pembangunanindonesia indonesiamaju
11/22/2023,"Badan Pengawas Pemilu (Bawaslu) RI akan mengambil tindakan menyikapi munculnya iklan di stasiun televisi swasta yang memaparkan visi-misi capres-cawapres nomor urut 2, Prabowo-Gibran. < #Bawaslu #Prabowo #Gibran

nasional.kompas.com/read/202",15,14,2,5,#gibran,2023-11-22T05:11:00.000Z,Jakarta,"badan pengawas pemilu (bawaslu) ri akan mengambil tindakan menyikapi munculnya iklan di stasiun televisi swasta yang memaparkan visi-misi capres-cawapres nomor urut 2, prabowo-gibran. < #bawaslu #prabowo #gibran

nasional.kompas.com/read/202","badan pengawas pemilu (bawaslu) ri mengambil tindakan menyikapi munculnya iklan stasiun televisi swasta memaparkan visi-misi capres-cawapres nomor urut 2, prabowo-gibran. < #bawaslu #prabowo #gibran nasional.kompas.com/read/202","badan pengawas pemilu (bawaslu) ri mengambil tindakan menyikapi munculnya iklan stasiun televisi swasta memaparkan visi-misi capres-cawapres nomor urut 2, prabowo-gibran. < #bawaslu #prabowo #gibran nasional.kompas.com/read/202",badan awas milu bawaslu ri ambil tindak sikap muncul iklan stasiun televisi swasta papar visi-misi capres-cawapres nomor urut 2 prabowo-gibran bawaslu prabowo gibran nasional kompas com read 202,badan awas milu bawaslu ri ambil tindak sikap muncul iklan stasiun televisi swasta papar visi misi capres cawapres nomor urut prabowo gibran bawaslu prabowo gibran nasional kompas com read
11/22/2023,"klo kata orang: panglima itu bintang empat, tp istri panglima bintang lima. hehe.

#YTTA #irianajokowi #GibranRakabuming #gibran",0,0,0,0,#gibran,2023-11-22T06:28:00.000Z,Bandung,"klo kata orang: panglima itu bintang empat, tp istri panglima bintang lima. hehe.

#ytta #irianajokowi #gibranrakabuming #gibran","klo orang: panglima bintang empat, tp istri panglima bintang lima. hehe. #ytta #irianajokowi #gibranrakabuming #gibran","kalau orang: panglima bintang empat, tetapi istri panglima bintang lima. hehe. #ytta #irianajokowi #gibranrakabuming #gibran",kalau orang panglima bintang empat tetapi istri panglima bintang lima hehe ytta irianajokowi gibranrakabuming gibran,kalau orang panglima bintang empat tetapi istri panglima bintang lima hehe ytta irianajokowi gibranrakabuming gibran
11/22/2023,"Mari kita bersama-sama membangun Indonesia yang lebih sejahtera dan setara bagi semua, termasuk perempuan. 

Pak Prabowo percaya akan semakin banyak perempuan-perempuan hebat di masa depan!

#PrabowoSubianto 
#GibranRakabuming 
#PrabowoGibran2024",6,0,0,8,#prabowogibran2024,2023-11-22T02:58:00.000Z,,"mari kita bersama-sama membangun indonesia yang lebih sejahtera dan setara bagi semua, termasuk perempuan. 

pak prabowo percaya akan semakin banyak perempuan-perempuan hebat di masa depan!

#prabowosubianto 
#gibranrakabuming 
#prabowogibran2024","mari membangun indonesia sejahtera setara semua, perempuan. prabowo percaya perempuan-perempuan hebat depan! #prabowosubianto #gibranrakabuming #prabowogibran2024","mari membangun indonesia sejahtera setara semua, perempuan. prabowo percaya perempuan-perempuan hebat depan! #prabowosubianto #gibranrakabuming #prabowogibran2024",mari bangun indonesia sejahtera tara semua perempuan prabowo percaya perempuan hebat depan prabowosubianto gibranrakabuming prabowogibran2024,mari bangun indonesia sejahtera tara semua perempuan prabowo percaya perempuan hebat depan prabowosubianto gibranrakabuming prabowogibran
11/22/2023,ada 300 komitmen investasi asing di IKN Presiden Jokowi prioritaskan dalam negeri #IndonesiaMaju #jokowi,0,0,0,0,#indonesiamaju,2023-11-22T05:43:00.000Z,Home_is_where_da_heart_is,ada 300 komitmen investasi asing di ikn presiden jokowi prioritaskan dalam negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi,komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi
11/22/2023,ada 300 komitmen investasi asing di IKN Presiden Jokowi prioritaskan dalam negeri #IndonesiaMaju #jokowi,0,0,0,0,#indonesiamaju,2023-11-22T05:42:00.000Z,,ada 300 komitmen investasi asing di ikn presiden jokowi prioritaskan dalam negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi,komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi
11/21/2023,"Ternyata bukan hanya GenZ dan yg dewasa saja, bocil-bocil asli juga terserang DEMAM #Prabowo #Gibran ??

Kalo gini caranya ya gak pake lama, 1 putaran cukup #PrabowoGibran2024 Menang ?",109,42,4,45,#gibran,2023-11-21T07:15:00.000Z,,"ternyata bukan hanya genz dan yg dewasa saja, bocil-bocil asli juga terserang demam #prabowo #gibran ??

kalo gini caranya ya gak pake lama, 1 putaran cukup #prabowogibran2024 menang ?","genz yg dewasa saja, bocil-bocil asli terserang demam #prabowo #gibran ?? kalo gini ya gak pake lama, 1 putaran #prabowogibran2024 menang ?","genz yang dewasa saja, bocil-bocil asli terserang demam #prabowo #gibran ?? kalau begini ya tidak pakai lama, 1 putaran #prabowogibran2024 menang ?",genz yang dewasa saja bocil-bocil asli serang demam prabowo gibran kalau begini ya tidak pakai lama 1 putar prabowogibran2024 menang,genz yang dewasa saja bocil bocil asli serang demam prabowo gibran kalau begini ya tidak pakai lama putar prabowogibran menang
11/22/2023,"ada 300 komitmen investasi asing di IKN Presiden Jokowi prioritaskan dalam negeri
#IndonesiaMaju #jokowi",0,0,0,0,#indonesiamaju,2023-11-22T05:42:00.000Z,,"ada 300 komitmen investasi asing di ikn presiden jokowi prioritaskan dalam negeri
#indonesiamaju #jokowi",300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi,komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi
11/22/2023,"ada 300 komitmen investasi asing di IKN Presiden Jokowi prioritaskan dalam negeri
#IndonesiaMaju #jokowi",0,0,0,0,#indonesiamaju,2023-11-22T05:41:00.000Z,Home_is_where_da_heart_is,"ada 300 komitmen investasi asing di ikn presiden jokowi prioritaskan dalam negeri
#indonesiamaju #jokowi",300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi,komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi
11/22/2023,"ada 300 komitmen investasi asing di IKN Presiden Jokowi prioritaskan dalam negeri
#IndonesiaMaju #jokowi",0,0,0,0,#indonesiamaju,2023-11-22T05:41:00.000Z,,"ada 300 komitmen investasi asing di ikn presiden jokowi prioritaskan dalam negeri
#indonesiamaju #jokowi",300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi,komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi
11/22/2023,"ada 300 komitmen investasi asing di IKN Presiden Jokowi prioritaskan dalam negeri
#IndonesiaMaju #jokowi",0,0,0,0,#indonesiamaju,2023-11-22T05:41:00.000Z,,"ada 300 komitmen investasi asing di ikn presiden jokowi prioritaskan dalam negeri
#indonesiamaju #jokowi",300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritaskan negeri #indonesiamaju #jokowi,300 komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi,komitmen investasi asing ikn presiden jokowi prioritas negeri indonesiamaju jokowi
11/22/2023,"Betul sekali Mas @gibran_tweet , Pak Prabowolah yang membuka gerbang untuk anak muda agar tidak apatis terhadap politik, Jangan Golput karena Politik Kebencian!

#PrabowoGibran2024
#PilpresGembiraProGibs
Fitnah DijogetinGemoy Aja",4,0,0,4,#prabowogibran2024,2023-11-22T03:11:00.000Z,,"betul sekali mas @gibran_tweet , pak prabowolah yang membuka gerbang untuk anak muda agar tidak apatis terhadap politik, jangan golput karena politik kebencian!

#prabowogibran2024
#pilpresgembiraprogibs
fitnah dijogetingemoy aja","mas @gibran_tweet , prabowolah membuka gerbang anak muda apatis politik, golput politik kebencian! #prabowogibran2024 #pilpresgembiraprogibs fitnah dijogetingemoy aja","mas @gibran_tweet , prabowolah membuka gerbang anak muda apatis politik, golput politik kebencian! #prabowogibran2024 #pilpresgembiraprogibs fitnah dijogetingemoy saja",mas gibran tweet prabowolah buka gerbang anak muda apatis politik golput politik benci prabowogibran2024 pilpresgembiraprogibs fitnah dijogetingemoy saja,mas gibran tweet prabowolah buka gerbang anak muda apatis politik golput politik benci prabowogibran pilpresgembiraprogibs fitnah dijogetingemoy saja
11/22/2023,"Pujian dari mas @gibran_tweet untuk pak @prabowo 

#prabowosubianto #GibranRakabuming #prabowopresiden #PrabowoGibran2024 #indonesia #indonesian #viral #fyp #politik #ganjarpranowo #aniesbaswedan #pinterpolitik",9,5,0,8,#prabowogibran2024,2023-11-22T04:05:00.000Z,Indonesia Raya,"pujian dari mas @gibran_tweet untuk pak @prabowo 

#prabowosubianto #gibranrakabuming #prabowopresiden #prabowogibran2024 #indonesia #indonesian #viral #fyp #politik #ganjarpranowo #aniesbaswedan #pinterpolitik",pujian mas @gibran_tweet @prabowo #prabowosubianto #gibranrakabuming #prabowopresiden #prabowogibran2024 #indonesia #indonesian #viral #fyp #politik #ganjarpranowo #aniesbaswedan #pinterpolitik,pujian mas @gibran_tweet @prabowo #prabowosubianto #gibranrakabuming #prabowopresiden #prabowogibran2024 #indonesia #indonesian #viral #fyp #politik #ganjarpranowo #aniesbaswedan #pinterpolitik,puji mas gibran tweet prabowo prabowosubianto gibranrakabuming prabowopresiden prabowogibran2024 indonesia indonesian viral fyp politik ganjarpranowo aniesbaswedan pinterpolitik,puji mas gibran tweet prabowo prabowosubianto gibranrakabuming prabowopresiden prabowogibran indonesia indonesian viral fyp politik ganjarpranowo aniesbaswedan pinterpolitik
11/22/2023,"Bolonemase Seduluran Saklawase

Saksikan kemeriahannya

#relawangibran
#relawanbolonemase
#relawangibranrakabumingraka
#gibranrakabuming
#gibranindonesia
#PrabowoGibran2024
#Pilpres2024 
#TerimaKasihMasGibran
#IndonesiaJadiTuanRumahPildun
#PialaDuniaDiSolo",0,0,0,0,#prabowogibran2024,2023-11-22T06:11:00.000Z,,"bolonemase seduluran saklawase

saksikan kemeriahannya

#relawangibran
#relawanbolonemase
#relawangibranrakabumingraka
#gibranrakabuming
#gibranindonesia
#prabowogibran2024
#pilpres2024 
#terimakasihmasgibran
#indonesiajadituanrumahpildun
#pialaduniadisolo",bolonemase seduluran saklawase saksikan kemeriahannya #relawangibran #relawanbolonemase #relawangibranrakabumingraka #gibranrakabuming #gibranindonesia #prabowogibran2024 #pilpres2024 #terimakasihmasgibran #indonesiajadituanrumahpildun #pialaduniadisolo,bolonemase seduluran saklawase saksikan kemeriahannya #relawangibran #relawanbolonemase #relawangibranrakabumingraka #gibranrakabuming #gibranindonesia #prabowogibran2024 #pilpres2024 #terimakasihmasgibran #indonesiajadituanrumahpildun #pialaduniadisolo,bolonemase dulur saklawase saksi riah relawangibran relawanbolonemase relawangibranrakabumingraka gibranrakabuming gibranindonesia prabowogibran2024 pilpres2024 terimakasihmasgibran indonesiajadituanrumahpildun pialaduniadisolo,bolonemase dulur saklawase saksi riah relawangibran relawanbolonemase relawangibranrakabumingraka gibranrakabuming gibranindonesia prabowogibran pilpres terimakasihmasgibran indonesiajadituanrumahpildun pialaduniadisolo
